R_odds,B_odds,R_ev,B_ev,date,location,country,Winner,title_bout,weight_class,gender,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,better_rank,finish,finish_round,finish_round_time,total_fight_time_secs,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
-250.0,230,40.0,230.0,0.0024509803921568627,0.014705882352941176,0.014705882352941176,0,False,0.17463235294117646,0.8954248366013072,3,0,0,0,24.759615385,0.45,0.2970588235,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.20016339869281047,180.34,184.0,155,0,0,0,26.0,0.451538462,0.333333333,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.7581699346405228,180.34,182.88,155,33,28,0,0,0,0,0,0,0,0,0,0.0,1.12,5,0.0,0.0,0.0,0,1,0.7193627450980392,0.1744281045751634,2.0,0.0016339869281045752,388.0,250.0,349.0,720.0,975.0,435.0,548.5
-325.0,295,30.76923077,295.0,0.0024509803921568627,0.014705882352941176,0.014705882352941176,0,False,0.16952614379084968,0.8954248366013072,3,0,0,0,24.759615385,0.45,0.2970588235,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.7520424836601307,180.34,180.34,170,0,0,0,26.0,0.451538462,0.333333333,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.7581699346405228,185.42,200.66,170,28,27,0,0,0,0,0,0,0,0,0,-5.08,-20.32,1,0.0,0.0,0.0,0,1,0.7193627450980392,0.1744281045751634,2.0,0.0016339869281045752,456.0,250.0,349.0,720.0,975.0,435.0,548.5
-170.0,160,58.82352941,160.0,0.0024509803921568627,0.014705882352941176,0.014705882352941176,0,False,0.1156045751633987,0.8954248366013072,3,1,0,0,2.0,0.5,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0.20016339869281047,172.72,178.0,145,2,0,0,44.5,0.31,0.0,1.0,0.33,0,2,6,0,0,0,0,0,0,0,0,0.7581699346405228,175.26,185.42,145,25,27,1,0,0,0,1,-5,0,0,0,-2.54,-7.42,-2,-42.5,0.0,-1.0,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
-145.0,135,68.96551724,135.0,0.002042483660130719,0.009191176470588236,0.032679738562091505,1,False,0.16952614379084968,0.8954248366013072,3,0,1,0,30.69230769,0.441538462,1.538461538,0.923076923,0.358461538,4,4,26,0,0,2,2,1,4,0,9,0.7520424836601307,182.88,182.88,170,0,1,0,32.0625,0.47,0.3125,0.5625,0.333125,7,5,37,1,0,0,3,6,1,1,11,0.7581699346405228,175.26,177.8,170,28,29,0,0,-3,-2,1,-11,-1,-6,3,7.62,5.08,-1,-1.37019231,1.225961538,0.360576923,0,1,0.7193627450980392,0.1744281045751634,3.0,0.0014297385620915032,852.0,250.0,349.0,720.0,975.0,435.0,548.5
-870.0,680,11.49425287,680.0,0.002042483660130719,0.009191176470588236,0.032679738562091505,0,False,0.0479983660130719,0.8954248366013072,4,0,0,0,24.759615385,0.45,0.2970588235,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.20016339869281047,165.1,170.0,125,0,2,0,57.0,0.425,0.0,2.5,0.145,2,0,6,0,0,0,2,0,0,0,2,0.20241013071895425,162.56,165.1,125,27,35,0,-2,-2,-2,0,-6,0,0,0,2.54,4.9,-8,-57.0,0.0,-2.5,0,1,0.7193627450980392,0.3053513071895425,2.0,0.0002042483660130719,311.0,250.0,349.0,720.0,975.0,435.0,548.5
-125.0,115,80.0,115.0,0.002042483660130719,0.009191176470588236,0.032679738562091505,1,False,0.12111928104575163,0.8954248366013072,3,0,2,0,26.33333333,0.5,0.666666667,1.0,0.553333333,2,1,7,0,0,1,0,1,0,0,2,0.7520424836601307,180.34,185.42,185,0,3,0,48.0,0.343333333,1.0,3.0,0.496666667,3,0,8,1,0,0,1,0,2,0,3,0.7581699346405228,180.34,190.5,170,27,32,0,-1,-1,-1,-1,-1,-1,1,-2,0.0,-5.08,-5,-21.66666667,-0.333333333,-2.0,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
-345.0,315,28.98550725,315.0,0.002042483660130719,0.009191176470588236,0.032679738562091505,0,False,0.08047385620915033,0.8954248366013072,3,0,1,0,66.0,0.495,0.0,0.0,0.0,1,1,6,0,1,0,0,0,0,0,1,0.7520424836601307,193.04,198.12,205,0,1,0,11.0,0.71,0.333333333,2.0,0.25,1,1,5,0,0,0,0,2,0,0,2,0.7581699346405228,187.96,190.5,185,30,28,0,0,0,-1,0,1,0,-2,0,5.08,7.62,2,55.0,-0.333333333,-2.0,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0024509803921568627,128.0,250.0,349.0,720.0,975.0,435.0,548.5
135.0,-145,135.0,68.96551724,0.002042483660130719,0.009191176470588236,0.032679738562091505,0,False,0.08047385620915033,0.8954248366013072,3,0,0,0,24.759615385,0.45,0.2970588235,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.20016339869281047,193.04,195.58,205,0,2,0,17.8,0.448,0.8,1.2,0.17,2,3,9,0,0,0,0,0,2,0,2,0.7581699346405228,190.5,190.5,205,39,31,0,-2,-2,-2,3,-9,0,0,-2,2.54,5.08,8,-17.8,-0.8,-1.2,0,1,0.7193627450980392,0.3053513071895425,1.0,0.005923202614379085,299.0,250.0,349.0,720.0,975.0,435.0,548.5
-460.0,410,21.73913043,410.0,0.002042483660130719,0.009191176470588236,0.032679738562091505,1,False,0.1156045751633987,0.8954248366013072,3,0,1,0,72.0,0.54,2.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0.7520424836601307,180.34,177.8,145,0,1,0,18.1,0.312,2.0,0.3,0.125,2,3,19,0,0,0,1,1,5,0,7,0.7581699346405228,185.42,187.96,145,27,25,0,0,-1,-6,3,-16,0,-1,-5,-5.08,-10.16,2,53.9,0.0,-0.3,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
-255.0,235,39.21568627,235.0,0.002042483660130719,0.009191176470588236,0.032679738562091505,1,False,0.12111928104575163,0.8954248366013072,3,0,0,0,24.759615385,0.45,0.2970588235,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.7520424836601307,185.42,193.04,170,1,0,0,22.75,0.6325,0.75,1.25,0.52,3,1,6,0,0,0,0,1,2,0,3,0.20241013071895425,185.42,193.04,170,31,26,1,0,-3,-3,1,-6,0,-1,-2,0.0,0.0,5,-22.75,-0.75,-1.25,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
-140.0,120,71.42857143,120.0,0.002042483660130719,0.009191176470588236,0.032679738562091505,0,False,0.16952614379084968,0.8954248366013072,3,0,1,0,33.0,0.7,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,0.7520424836601307,182.88,193.04,170,0,1,0,14.66666667,0.51,3.0,3.0,0.533333333,1,1,5,0,0,0,1,0,1,0,2,0.7581699346405228,180.34,190.5,170,23,28,0,0,0,-1,1,-3,0,1,-1,2.54,2.54,-5,18.33333333,-3.0,-3.0,0,1,0.7193627450980392,0.1744281045751634,1.0,0.0004084967320261438,55.0,250.0,349.0,720.0,975.0,435.0,548.5
-145.0,135,68.96551724,135.0,0.002042483660130719,0.009191176470588236,0.032679738562091505,1,False,0.1156045751633987,0.8954248366013072,3,0,1,0,19.0,0.79,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,0.7520424836601307,170.18,175.26,145,1,0,0,29.5,0.72,0.5,2.0,0.4,1,1,4,0,0,0,0,0,1,0,1,0.7581699346405228,175.26,182.88,145,31,26,1,1,0,0,1,-3,0,0,0,-5.08,-7.62,5,-10.5,0.5,-1.0,0,1,0.7193627450980392,0.1744281045751634,1.0,0.0010212418300653595,125.0,250.0,349.0,720.0,975.0,435.0,548.5
200.0,-220,200.0,45.45454545,0.002042483660130719,0.009191176470588236,0.032679738562091505,1,False,0.07863562091503268,0.8954248366013072,3,0,0,0,24.759615385,0.45,0.2970588235,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.20016339869281047,182.88,190.5,260,0,0,0,26.0,0.451538462,0.333333333,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.7581699346405228,185.42,190.5,242,32,27,0,0,0,0,0,0,0,0,0,-2.54,0.0,5,0.0,0.0,0.0,0,1,0.7193627450980392,0.3053513071895425,2.0,0.0016339869281045752,533.0,250.0,349.0,720.0,975.0,435.0,548.5
-130.0,120,76.92307692,120.0,0.0024509803921568627,0.008782679738562092,0.01082516339869281,1,True,0.17463235294117646,0.8954248366013072,5,0,3,0,53.66666667,0.456666667,0.666666667,4.0,0.676666667,3,0,9,0,0,0,3,0,0,0,3,0.20016339869281047,175.26,177.8,170,0,1,0,57.54545455,0.436363636,0.363636364,3.181818182,0.281818182,5,2,37,4,0,0,6,2,1,0,9,0.7581699346405228,167.64,172.72,145,30,28,0,2,-2,-6,2,-28,-4,-2,-1,7.62,5.08,2,-3.87878788,0.303030303,0.818181818,0,1,0.7193627450980392,0.4117647058823529,5.0,0.5643382352941176,1500.0,250.0,349.0,720.0,975.0,435.0,548.5
-145.0,135,68.96551724,135.0,0.0024509803921568627,0.008782679738562092,0.01082516339869281,1,False,0.08047385620915033,0.8954248366013072,3,0,1,0,22.125,0.35375,0.25,2.0,0.2625,5,2,17,1,0,0,3,3,0,0,6,0.7520424836601307,187.96,187.96,205,1,0,0,34.6,0.477,0.0,0.5,0.232,3,3,30,4,0,1,3,3,0,0,7,0.7581699346405228,185.42,185.42,205,33,28,1,1,2,-1,1,-13,-3,0,0,2.54,2.54,5,-12.475,0.25,1.5,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
255.0,-280,255.0,35.71428571,0.0024509803921568627,0.008782679738562092,0.01082516339869281,0,False,0.07863562091503268,0.8954248366013072,3,0,2,0,35.13333333,0.579333333,0.2,1.6,0.482666667,3,5,32,0,1,0,2,6,0,1,10,0.7520424836601307,193.04,208.28,240,0,2,0,21.0,0.353333333,0.333333333,1.0,0.5,2,1,6,0,0,0,1,1,0,0,2,0.7581699346405228,177.8,182.88,265,37,36,0,0,1,8,-4,26,0,6,0,15.24,25.4,1,14.13333333,-0.133333333,0.6,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0026552287581699347,131.0,250.0,349.0,720.0,975.0,435.0,548.5
315.0,-345,315.0,28.98550725,0.0024509803921568627,0.008782679738562092,0.01082516339869281,1,False,0.16952614379084968,0.8954248366013072,3,2,0,0,34.66666667,0.266666667,0.0,1.333333333,0.086666667,1,2,9,1,0,1,0,0,0,0,1,0.7520424836601307,182.88,182.88,170,3,0,0,33.25,0.2825,0.25,2.0,0.4375,1,3,10,0,0,1,0,0,0,0,1,0.7581699346405228,177.8,185.42,170,36,33,1,0,0,0,1,-1,1,0,0,5.08,-2.54,3,1.41666667,-0.25,-0.666666667,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
-410.0,365,24.3902439,365.0,0.0024509803921568627,0.008782679738562092,0.01082516339869281,1,False,0.12111928104575163,0.8954248366013072,3,0,2,0,29.0,0.5125,0.5,1.875,0.27,2,3,18,0,0,0,3,2,0,0,5,0.7520424836601307,182.88,187.96,185,1,0,0,28.84615385,0.398461538,0.615384615,1.461538462,0.392307692,4,3,36,1,0,1,5,3,0,1,10,0.20241013071895425,187.96,190.5,170,30,31,1,2,-2,-5,0,-18,-1,-2,0,-5.08,-2.54,-1,0.15384615,-0.115384615,0.413461538,0,1,0.7193627450980392,0.3053513071895425,3.0,0.002042483660130719,654.0,250.0,349.0,720.0,975.0,435.0,548.5
-185.0,170,54.05405405,170.0,0.0024509803921568627,0.008782679738562092,0.01082516339869281,0,False,0.1156045751633987,0.8954248366013072,3,0,1,0,17.0,0.25,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0.7520424836601307,175.26,177.8,145,0,1,0,24.0,0.48,0.0,2.0,0.28,1,0,3,0,0,1,0,0,0,0,1,0.7581699346405228,180.34,177.8,145,28,28,0,0,0,0,0,-2,0,1,0,-5.08,0.0,0,-7.0,0.0,-2.0,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
-285.0,258,35.0877193,258.0,0.0024509803921568627,0.008782679738562092,0.01082516339869281,0,False,0.17463235294117646,0.8954248366013072,3,0,2,0,12.0,0.475454545,1.818181818,1.454545455,0.483636364,3,3,18,0,0,0,0,2,6,0,8,0.7520424836601307,177.8,180.34,155,0,1,0,17.5,0.355,0.5,3.0,0.33,1,1,6,0,0,1,0,0,0,0,1,0.7581699346405228,177.8,182.88,170,25,27,0,1,2,7,-2,12,0,2,6,0.0,-2.54,-2,-5.5,1.318181818,-1.545454545,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0012254901960784314,81.0,250.0,349.0,720.0,975.0,435.0,548.5
-250.0,230,40.0,230.0,0.0024509803921568627,0.008782679738562092,0.01082516339869281,0,False,0.17463235294117646,0.8954248366013072,3,0,0,0,24.759615385,0.45,0.2970588235,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.20016339869281047,170.18,173.0,145,2,0,0,10.75,0.21,0.0,0.0,0.0,1,3,7,0,0,0,0,1,0,0,1,0.20241013071895425,170.18,177.8,155,33,36,2,0,-1,-1,3,-7,0,-1,0,0.0,-4.8,-3,-10.75,0.0,0.0,0,1,0.7193627450980392,0.3053513071895425,2.0,0.0014297385620915032,441.0,250.0,349.0,720.0,975.0,435.0,548.5
-290.0,260,34.48275862,260.0,0.0024509803921568627,0.008782679738562092,0.01082516339869281,1,False,0.10069444444444445,0.8954248366013072,3,1,0,0,29.0,0.51,2.0,4.0,0.44,0,1,3,0,0,0,0,0,0,0,0,0.7520424836601307,167.64,167.64,125,2,0,0,15.5,0.385,0.0,0.5,0.125,0,2,6,0,0,0,0,0,0,0,0,0.20241013071895425,162.56,167.64,135,34,29,1,0,0,0,1,-3,0,0,0,5.08,0.0,5,13.5,2.0,3.5,0,1,0.7193627450980392,0.1744281045751634,1.0,0.002042483660130719,269.0,250.0,349.0,720.0,975.0,435.0,548.5
-310.0,280,32.25806452,280.0,0.0024509803921568627,0.008782679738562092,0.01082516339869281,0,False,0.12111928104575163,0.8954248366013072,3,4,0,0,40.6,0.338,0.4,0.4,0.228,1,4,13,0,0,0,0,0,1,0,1,0.7520424836601307,187.96,190.5,185,1,0,0,28.0,0.34,0.0,6.0,0.66,0,1,3,0,0,0,0,0,0,0,0,0.20241013071895425,182.88,185.42,185,31,25,-3,0,1,1,-3,10,0,0,1,5.08,5.08,6,12.6,0.4,-5.6,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
-290.0,260,34.48275862,260.0,0.0024509803921568627,0.008782679738562092,0.01082516339869281,1,False,0.10069444444444445,0.8954248366013072,3,0,1,0,54.33333333,0.49,0.333333333,1.0,0.303333333,1,1,9,0,0,1,1,0,0,0,2,0.20016339869281047,160.02,160.02,125,0,1,0,42.33333333,0.383333333,0.0,1.666666667,0.666666667,1,1,8,0,0,1,0,1,0,0,2,0.7581699346405228,170.18,172.72,135,28,30,0,0,0,0,0,1,0,-1,0,-10.16,-12.7,-2,12.0,0.333333333,-0.666666667,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
-196.0,181,51.02040816,181.0,0.0024509803921568627,0.008782679738562092,0.01082516339869281,1,False,0.1156045751633987,0.8954248366013072,3,0,0,0,24.759615385,0.45,0.2970588235,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.7520424836601307,165.1,160.02,135,1,0,0,3.0,0.235,2.0,0.0,0.0,1,1,4,0,0,0,0,0,1,0,1,0.7581699346405228,172.72,177.8,155,33,27,1,0,-1,-1,1,-4,0,0,-1,-7.62,-17.78,6,-3.0,-2.0,0.0,0,1,0.7193627450980392,0.3053513071895425,2.0,0.0010212418300653595,332.0,250.0,349.0,720.0,975.0,435.0,548.5
320.0,-355,320.0,28.16901408,0.001838235294117647,0.001838235294117647,0.5004084967320261,1,False,0.16952614379084968,0.8954248366013072,3,0,5,0,20.66666667,0.46,0.5,2.333333333,0.676666667,5,1,13,0,0,1,0,3,0,1,5,0.7520424836601307,175.26,180.34,170,0,2,0,34.9375,0.408125,0.8125,1.375,0.306875,6,4,43,2,0,1,6,5,0,0,12,0.20241013071895425,177.8,182.88,170,30,26,0,3,-1,-7,3,-30,-2,-1,0,-2.54,-2.54,4,-14.27083333,-0.3125,0.958333333,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
101.0,-111,101.0,90.09009009,0.001838235294117647,0.001838235294117647,0.5004084967320261,0,False,0.07863562091503268,0.8954248366013072,3,0,1,0,55.0,0.57,0.0,1.0,1.0,1,0,2,0,0,0,0,1,0,0,1,0.7520424836601307,193.04,193.04,242,0,1,0,15.0,0.467777778,1.888888889,0.222222222,0.222222222,3,3,14,0,1,0,0,2,3,0,6,0.7581699346405228,210.82,213.36,265,23,27,0,0,-2,-5,3,-12,0,-1,-3,-17.78,-20.32,-4,40.0,-1.888888889,0.777777778,0,1,0.7193627450980392,0.3053513071895425,2.0,0.0012254901960784314,532.0,250.0,349.0,720.0,975.0,435.0,548.5
130.0,-140,130.0,71.42857143,0.001838235294117647,0.001838235294117647,0.5004084967320261,1,False,0.12111928104575163,0.8954248366013072,3,0,1,0,40.0,0.76,0.0,6.0,1.0,1,0,3,0,0,0,1,0,0,0,1,0.7520424836601307,185.42,190.5,185,0,3,0,40.375,0.52125,0.375,3.125,0.43625,3,2,20,0,0,1,3,2,0,0,6,0.7581699346405228,182.88,185.42,170,37,23,0,-2,-2,-5,2,-17,0,-2,0,2.54,5.08,14,-0.375,-0.375,2.875,0,1,0.7193627450980392,0.09865196078431372,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
-515.0,410,19.41747573,410.0,0.001838235294117647,0.001838235294117647,0.5004084967320261,0,False,0.07863562091503268,0.8954248366013072,3,0,1,0,14.0,0.6,0.0,3.0,0.6,1,0,3,0,0,0,1,0,0,0,1,0.7520424836601307,195.58,208.28,250,0,1,0,68.0,0.47,0.0,4.0,0.57,1,0,3,0,0,0,1,0,0,0,1,0.7581699346405228,193.04,203.2,240,29,25,0,0,0,0,0,0,0,0,0,2.54,5.08,4,-54.0,0.0,-1.0,0,1,0.7193627450980392,0.3053513071895425,1.0,0.0012254901960784314,43.0,250.0,349.0,720.0,975.0,435.0,548.5
-255.0,235,39.21568627,235.0,0.001838235294117647,0.001838235294117647,0.5004084967320261,0,False,0.10069444444444445,0.8954248366013072,3,1,0,0,28.0,0.3,1.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,0.7520424836601307,180.34,175.26,135,1,0,0,2.0,0.09,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0.7581699346405228,167.64,170.18,125,26,27,0,0,1,1,0,3,-1,1,0,12.7,5.08,-1,26.0,1.0,0.0,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
-240.0,220,41.66666667,220.0,0.001838235294117647,0.001838235294117647,0.5004084967320261,0,False,0.10069444444444445,0.8954248366013072,3,0,1,0,21.0,0.61,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0.7520424836601307,172.72,172.72,135,0,2,0,25.66666667,0.386666667,0.666666667,0.0,0.0,2,1,7,0,0,0,1,1,0,0,2,0.7581699346405228,167.64,162.56,145,29,25,0,-1,-1,-1,1,-6,0,0,0,5.08,10.16,4,-4.66666667,-0.666666667,0.0,0,1,0.7193627450980392,0.1744281045751634,1.0,0.001838235294117647,225.0,250.0,349.0,720.0,975.0,435.0,548.5
-165.0,155,60.60606061,155.0,0.001838235294117647,0.001838235294117647,0.5004084967320261,0,False,0.1156045751633987,0.8954248366013072,3,0,1,0,32.0,0.4,2.0,1.5,0.57,1,1,5,0,0,0,0,0,1,0,1,0.7520424836601307,177.8,185.42,155,1,0,0,27.5,0.425,0.0,2.0,0.14,1,1,6,1,0,0,1,0,0,0,1,0.20241013071895425,182.88,185.42,145,26,29,1,1,0,0,0,-1,-1,0,1,-5.08,0.0,-3,4.5,2.0,-0.5,0,1,0.7193627450980392,0.3053513071895425,1.0,0.002042483660130719,92.0,250.0,349.0,720.0,975.0,435.0,548.5
130.0,-140,130.0,71.42857143,0.001838235294117647,0.001838235294117647,0.5004084967320261,1,False,0.17463235294117646,0.8954248366013072,3,0,0,0,24.759615385,0.45,0.2970588235,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.20016339869281047,172.72,177.8,155,0,0,0,26.0,0.451538462,0.333333333,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.7581699346405228,172.72,182.88,155,27,29,0,0,0,0,0,0,0,0,0,0.0,-5.08,-2,0.0,0.0,0.0,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
115.0,-125,115.0,80.0,0.001838235294117647,0.001838235294117647,0.5004084967320261,0,False,0.17463235294117646,0.8954248366013072,3,0,0,0,24.759615385,0.45,0.2970588235,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.7520424836601307,175.26,165.1,155,0,0,0,26.0,0.451538462,0.333333333,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.7581699346405228,187.96,190.5,170,27,30,0,0,0,0,0,0,0,0,0,-12.7,-25.4,-3,0.0,0.0,0.0,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
-190.0,175,52.63157895,175.0,0.0022467320261437907,0.2555147058823529,0.5004084967320261,1,True,0.16952614379084968,0.8954248366013072,5,0,4,0,33.6,0.404,1.2,0.8,0.25,4,1,11,0,0,1,0,3,0,0,4,0.7520424836601307,187.96,190.5,170,0,3,0,45.36363636,0.440909091,1.090909091,1.181818182,0.269090909,3,4,27,0,0,0,1,4,2,0,7,0.20241013071895425,185.42,193.04,185,28,27,0,1,1,-3,3,-16,0,-1,-2,2.54,-2.54,1,-11.76363636,0.109090909,-0.381818182,0,1,0.7193627450980392,0.4117647058823529,5.0,0.5643382352941176,1500.0,250.0,349.0,720.0,975.0,435.0,548.5
140.0,-150,140.0,66.66666667,0.0022467320261437907,0.2555147058823529,0.5004084967320261,1,False,0.07863562091503268,0.8954248366013072,3,1,0,0,22.5,0.5525,0.0,0.5,0.125,2,2,7,0,0,0,0,2,0,0,2,0.7520424836601307,193.04,195.58,231,0,1,0,22.0,0.408,0.0,0.6,0.3,2,2,11,1,0,0,0,3,0,0,3,0.7581699346405228,182.88,182.88,263,35,34,-1,-1,0,-1,0,-4,-1,-1,0,10.16,12.7,1,0.5,0.0,-0.1,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
-270.0,248,37.03703704,248.0,0.0022467320261437907,0.2555147058823529,0.5004084967320261,0,False,0.16952614379084968,0.8954248366013072,3,0,1,0,40.28571429,0.481428571,0.428571429,2.857142857,0.435714286,3,2,20,0,0,1,2,1,1,0,5,0.7520424836601307,172.72,177.8,170,0,1,0,18.10526316,0.404736842,0.368421053,1.789473684,0.503157895,5,5,41,1,0,0,5,6,3,0,14,0.7581699346405228,177.8,185.42,170,34,31,0,0,-2,-9,3,-21,-1,-5,-2,-5.08,-7.62,3,22.18045113,0.060150376,1.067669173,0,1,0.7193627450980392,0.09865196078431372,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
-215.0,195,46.51162791,195.0,0.0022467320261437907,0.2555147058823529,0.5004084967320261,0,False,0.10069444444444445,0.8954248366013072,3,0,2,0,28.5,0.465,0.0,3.0,1.0,2,0,4,0,0,0,1,1,0,0,2,0.7520424836601307,165.1,167.64,135,0,2,0,41.5,0.445,0.5,3.0,0.425,2,0,4,0,0,0,1,0,1,0,2,0.7581699346405228,167.64,177.8,135,25,29,0,0,0,0,0,0,0,1,-1,-2.54,-10.16,-4,-13.0,-0.5,0.0,0,1,0.7193627450980392,0.4117647058823529,3.0,0.5643382352941176,900.0,250.0,349.0,720.0,975.0,435.0,548.5
-220.0,200,45.45454545,200.0,0.0022467320261437907,0.2555147058823529,0.5004084967320261,0,False,0.12111928104575163,0.8954248366013072,3,0,1,0,26.0,0.31,0.0,3.0,1.0,1,0,3,0,0,0,1,0,0,0,1,0.7520424836601307,182.88,195.58,185,0,2,0,23.27272727,0.544545455,0.909090909,2.181818182,0.52,3,5,22,1,0,0,1,2,3,0,6,0.7581699346405228,185.42,195.58,205,31,30,0,-1,-2,-5,5,-19,-1,-2,-3,-2.54,0.0,1,2.72727273,-0.909090909,0.818181818,0,1,0.7193627450980392,0.1744281045751634,2.0,0.0012254901960784314,403.0,250.0,349.0,720.0,975.0,435.0,548.5
-515.0,445,19.41747573,445.0,0.0022467320261437907,0.2555147058823529,0.5004084967320261,0,False,0.1156045751633987,0.8954248366013072,3,0,0,0,24.759615385,0.45,0.2970588235,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.7520424836601307,180.34,175.26,155,0,3,0,57.0,0.466666667,0.333333333,2.0,0.516666667,3,0,8,0,0,0,2,0,1,0,3,0.20241013071895425,175.26,182.88,155,23,20,0,-3,-3,-3,0,-8,0,0,-1,5.08,-7.62,3,-57.0,-0.333333333,-2.0,0,1,0.7193627450980392,0.1744281045751634,1.0,0.0006127450980392157,203.0,250.0,349.0,720.0,975.0,435.0,548.5
